biz_name,biz_info,e_address,e_city,e_state,e_postal,e_country,loc_county,loc_LAT_poly,loc_LONG_poly,biz_phone,web_url,f_emergency,biz_bedcount
GLENWOOD REGIONAL MEDICAL CENTER,A,503 McMillan Rd,West Monroe,LA,71291,USA,Ouachita,32.514709,-92.152458,(318) 329-4200,http://www.grmc.com,TRUE,217
OUACHITA COMMUNITY HOSPITAL,A,1275 Glenwood Dr,West Monroe,LA,71291,USA,Ouachita,32.502544,-92.151606,(318) 332-1339,,TRUE,
CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL,A,2551 W 84th Ave,Westminster,CO,80031,USA,Adams,39.849118,-105.018179,(303) 426-2151,http://www.centura.org,TRUE,106
CARROLL HOSPITAL CENTER,A,200 Memorial Ave,Westminster,MD,21157,USA,Carroll,39.557951,-76.990073,(410) 871-6900,http://www.ccgh.com,TRUE,166
CRITTENDEN MEMORIAL HOSPITAL,A,200 W Tyler Ave,West Memphis,AR,72301,USA,Crittenden,35.144035,-90.18773,(870) 735-1500,,TRUE,152
VA GREATER LOS ANGELES HEALTHCARE SYSTEM,ACUTE CARE - VETERANS ADMINISTRATION,11301 Wilshire Blvd,Los Angeles,CA,90025,USA,Los Angeles,34.05239,-118.458514,(310) 478-3711,,TRUE,
MORGAN COUNTY ARH HOSPITAL,C,476 Liberty Rd,West Liberty,KY,41472,USA,Morgan,37.930528,-83.280019,(606) 743-3186,,TRUE,
ST JOHN MEDICAL CENTER,A,29000 Center Ridge Rd,Westlake,OH,44145,USA,Cuyahoga,41.435154,-81.941585,(440) 835-8000,,TRUE,183
JORDAN VALLEY MEDICAL CENTER,A,3580 W 9000 S,West Jordan,UT,84088,USA,Salt Lake,40.588021,-111.976262,(801) 561-8888,http://www.jordanvalleyhospital.com,TRUE,50
GOOD SAMARITAN HOSPITAL MEDICAL CENTER,A,1000 Montauk Hwy,West Islip,NY,11795,USA,Suffolk,40.695676,-73.295087,(631) 376-3000,,TRUE,431
WEST HILLS HOSPITAL & MEDICAL CENTER,A,7300 Medical Center Dr,West Hills,CA,91307,USA,Los Angeles,34.203314,-118.629284,(818) 676-4100,http://www.westhillshospital.com,TRUE,236
HELEN HAYES HOSPITAL,A,51 N Us-9w,West Haverstraw,NY,10993,USA,Rockland,41.214364,-73.986144,(845) 786-4000,,TRUE,
HEBREW HOME AND HOSPITAL INC,A,1 Abrahms Blvd,West Hartford,CT,6117,USA,Hartford,41.801536,-72.725709,(860) 523-3800,,TRUE,
JENNERSVILLE REGIONAL HOSPITAL,A,1015 W Baltimore Pike,West Grove,PA,19390,USA,Chester,39.82255,-75.888909,(610) 869-1000,http://www.sccmc.com,TRUE,59
NOBLE HOSPITAL,A,115 W Silver St,Westfield,MA,1085,USA,Hampden,42.117682,-72.759888,(413) 568-2811,http://www.noblehealth.org,TRUE,97
"WESTFIELD MEMORIAL HOSPITAL, INC",A,189 E Main St,Westfield,NY,14787,USA,Chautauqua,42.328156,-79.56932,(716) 326-4921,http://www.wmhinc.org,TRUE,19
MOUNT CARMEL ST ANN'S HOSPITAL,A,500 S Cleveland Ave,Westerville,OH,43081,USA,Franklin,40.114162,-82.9487,(614) 546-4533,,TRUE,
WESTERLY HOSPITAL,A,25 Wells St,Westerly,RI,2891,USA,Washington,41.362689,-71.825581,(401) 596-6000,http://www.westerlyhospital.com,TRUE,125
"DOCTORS HOSPITAL OF WEST COVINA, INC",A,725 S Orange Ave,West Covina,CA,91790,USA,Los Angeles,34.070955,-117.944214,(626) 338-8481,,TRUE,51
LEXINGTON MEDICAL CENTER,A,2720 Sunset Blvd,West Columbia,SC,29169,USA,Lexington,34.004884,-81.116102,(803) 791-2000,http://www.lexmed.com,TRUE,261
UNIVERSITY POINTE SURGICAL HOSPITAL,A,7750 University Ct,West Chester,OH,45069,USA,Butler,39.360319,-84.364485,(513) 475-8300,,TRUE,
WEST CHESTER MEDICAL CENTER,A,7700 University Dr,West Chester,OH,45069,USA,Butler,39.358571,-84.366608,(513) 298-7700,,TRUE,
CHESTER COUNTY HOSPITAL,A,701 E Marshall St,West Chester,PA,19380,USA,Chester,39.972981,-75.600364,(610) 431-5000,http://www.cchosp.com,TRUE,216
GREAT RIVER MEDICAL CENTER,A,1221 S Gear Ave,West Burlington,IA,52655,USA,Des Moines,40.807891,-91.170426,(319) 768-1000,,TRUE,313
SANFORD WESTBROOK MEDICAL CENTER,C,920 Bell Ave,Westbrook,MN,56183,USA,Cottonwood,44.045317,-95.439054,(507) 274-6121,,TRUE,
WEST BRANCH REGIONAL MEDICAL CENTER,A,2463 S M-30,West Branch,MI,48661,USA,Ogemaw,44.262948,-84.246104,(989) 345-6366,http://www.wbrmc.com,TRUE,88
ST JOSEPHS COM HSPTL WEST BEND,A,3200 Pleasant Valley Rd,West Bend,WI,53095,USA,Washington,43.353394,-88.197603,(262) 334-5533,,TRUE,103
AURORA WEST ALLIS MEDICAL CENTER,A,8901 W Lincoln Ave,West Allis,WI,53227,USA,Milwaukee,43.002617,-88.023594,(414) 328-6000,http://www.aurorahealthcare.org,TRUE,158
AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,C,604 1st St NE,Wessington Springs,SD,57382,USA,Jerauld,44.080537,-98.563543,(605) 539-1201,,TRUE,
KNAPP MEDICAL CENTER,A,1401 Weslaco Rd,Brownsville,TX,78520,USA,Cameron,25.9539035,-97.5112974,(956) 968-8567,,TRUE,233
CENTRAL WASHINGTON HOSPITAL,A,1201 S Miller St,Wenatchee,WA,98801,USA,Chelan,47.407824,-120.324394,(509) 662-1511,http://www.cwhs.com,TRUE,133
WENATCHEE VALLEY HOSPITAL,A,820 N Chelan Ave,Wenatchee,WA,98801,USA,Chelan,47.433623,-120.322133,(509) 663-8711,,TRUE,
JONES MEMORIAL HOSPITAL,A,191 N Main St,Wellsville,NY,14895,USA,Allegany,42.122935,-77.950169,(585) 593-1100,http://www.jmhny.org,TRUE,70
SOLDIERS AND SAILORS MEMORIAL HOSPITAL,A,32 Central Ave,Wellsboro,PA,16901,USA,Tioga,41.745763,-77.299897,(570) 724-1631,http://www.laurelhs.org,TRUE,83
COLLINGSWORTH GENERAL HOSPITAL,C,1013 15th St,Wellington,TX,79095,USA,Collingsworth,34.8492,-100.212467,(806) 447-2521,,TRUE,
WELLINGTON REGIONAL MEDICAL CENTER,A,10101 W Forest Hill Blvd,Wellington,FL,33414,USA,Palm Beach,26.650952,-80.204651,(561) 798-8500,,TRUE,93
SUMNER REGIONAL MEDICAL CENTER,A,1323 N A St,Wellington,KS,67152,USA,Sumner,37.277884,-97.394037,(620) 399-1299,,TRUE,80
WELCH COMMUNITY HOSPITAL,A,454 McDowell St,Welch,WV,24801,USA,McDowell,37.438819,-81.58928,(304) 436-8461,,TRUE,108
WEIRTON MEDICAL CENTER,A,601 Colliers Way,Weirton,WV,26062,USA,Hancock,40.393633,-80.529562,(304) 797-6000,http://www.weirtonmedical.com,TRUE,240
COLORADO FAYETTE MEDICAL CENTER,A,400 Youens St,Weimar,TX,78962,USA,Colorado,29.693376,-96.787539,(979) 725-9531,,TRUE,38
WEDOWEE HOSPITAL,A,209 N Main St,Wedowee,AL,36278,USA,Randolph,33.311543,-85.485025,(256) 357-2111,,TRUE,34
WEBSTER COUNTY MEMORIAL HOSPITAL,C,Miller Mountain Rd #312,Addison (Webster Springs),WV,26288,USA,Webster,38.481163,-80.4110415,(304) 847-5682,,TRUE,
VAN DIEST MEDICAL CENTER,C,2350 HOSPITAL DRIVE,Webster City,IA,50595,USA,Hamilton,42.4663889,-93.8205556,(515) 832-9400,,TRUE,
CLEAR LAKE REGIONAL MEDICAL CENTER,A,500 Medical Center Blvd,Webster,TX,77598,USA,Harris,29.540206,-95.1277,(281) 332-2511,http://www.clearlakermc.com,TRUE,377
HOUSTON PHYSICIANS' HOSPITAL,A,333 N Texas Ave,Webster,TX,77598,USA,Harris,29.534741,-95.125818,(281) 335-1700,,TRUE,
TRINITY HOSPITAL,C,Easter Ave,Weaverville,CA,96093,USA,Trinity,40.7408426,-122.9419671,(530) 623-5541,,TRUE,
WEATHERFORD REGIONAL HOSPITAL,C,3701 E Main St,Weatherford,OK,73096,USA,Custer,35.537032,-98.66248,(580) 772-5551,,TRUE,
WEATHERFORD REGIONAL MEDICAL CENTER,A,713 E Anderson St,Weatherford,TX,76086,USA,Parker,32.747644,-97.786854,(817) 599-1190,http://www.campbellhealth.net,TRUE,67
EMERSON HOSPITAL,A,Old Road to 9 Acre Cor,Concord,MA,1742,USA,Middlesex,42.442736,-71.37746,(978) 369-1400,http://www.emersonhosp.org,TRUE,165
HENRY FORD WEST BLOOMFIELD HOSPITAL,A,6777 W Maple Rd,West Bloomfield Twp,MI,48322,USA,Oakland,42.541421,-83.40886,(248) 325-1000,,TRUE,
SOUTHWEST REGIONAL MEDICAL CENTER,A,350 Bonar Ave,Waynesburg,PA,15370,USA,Greene,39.900652,-80.17389,(724) 627-2602,,TRUE,50
BURKE MEDICAL CENTER,A,351 S Liberty St,Waynesboro,GA,30830,USA,Burke,33.083671,-82.011746,(706) 554-4435,http://www.burke.net,TRUE,40
WAYNE GENERAL HOSPITAL,A,950 Matthew Dr,Waynesboro,MS,39367,USA,Wayne,31.674784,-88.63559,(601) 735-5151,,TRUE,80
WAYNESBORO HOSPITAL,A,501 E Main St,Waynesboro,PA,17268,USA,Franklin,39.751475,-77.569165,(717) 765-4000,http://www.summithealth.org,TRUE,62
WAYNE MEDICAL CENTER,A,103 Jv Mangubat Dr,Waynesboro,TN,38485,USA,Wayne,35.325457,-87.757202,(931) 722-5411,,TRUE,32
OAKWOOD ANNAPOLIS HOSPITAL,A,33155 Annapolis St,Wayne,MI,48184,USA,Wayne,42.274187,-83.366081,(734) 467-4175,http://www.oakwood.org,TRUE,207
PROVIDENCE MEDICAL CENTER,C,1200 Providence Rd,Wayne,NE,68787,USA,Wayne,42.2409494,-97.0080631,(402) 375-3800,,TRUE,
SATILLA REGIONAL MEDICAL CENTER,A,410 Darling Ave,Waycross,GA,31501,USA,Ware,31.225271,-82.348915,(912) 287-2500,,TRUE,116
BAYLOR MEDICAL CENTER AT WAXAHACHIE,A,1405 W Jefferson St,Waxahachie,TX,75165,USA,Ellis,32.396062,-96.864061,(972) 923-7000,http://www.baylorhealth.com,TRUE,64
WAVERLY HEALTH CENTER,C,312 9th St SW,Waverly,IA,50677,USA,Bremer,42.723602,-92.48186,(319) 352-4120,,TRUE,
PIKE COMMUNITY HOSPITAL,C,100 Dawn Ln,Waverly,OH,45690,USA,Pike,39.117585,-83.006257,(740) 947-2186,,TRUE,
FULTON COUNTY HEALTH CENTER,C,725 S Shoop Ave,Wauseon,OH,43567,USA,Fulton,41.539552,-84.134102,(419) 335-2015,,TRUE,
ASPIRUS WAUSAU HOSPITAL,A,333 Pine Ridge Blvd,Wausau,WI,54401,USA,Marathon,44.965752,-89.670064,(715) 847-2121,http://www.chcsys.org,TRUE,215
JEFFERSON COUNTY HOSPITAL,C,INTERSECTION HYWS 81 &amp; 70,Waurika,OK,73573,USA,Jefferson,34.1670371,-97.997536,(580) 228-2244,,TRUE,
WAUPUN MEM HSPTL,C,620 W Brown St,Waupun,WI,53963,USA,Dodge,43.63111,-88.74532,(920) 324-6530,,TRUE,
RIVERSIDE MED CTR,C,800 Riverside Dr,Waupaca,WI,54981,USA,Waupaca,44.345967,-89.076425,(715) 258-1000,,TRUE,
VETERANS MEMORIAL HOSPITAL,C,40 1st St SE,Waukon,IA,52172,USA,Allamakee,43.26814,-91.474006,(563) 568-3411,,TRUE,
WAUKESHA MEMORIAL HOSPITAL,A,725 American Ave,Waukesha,WI,53188,USA,Waukesha,43.011195,-88.242859,(262) 928-1000,http://www.waukeshamemorial.org,TRUE,286
VISTA MEDICAL CENTER WEST,A,2615 Washington St,Waukegan,IL,60085,USA,Lake,42.35923,-87.866878,(847) 249-3900,http://www.sainttherese.org,TRUE,254
VISTA MEDICAL CENTER EAST,A,1324 N Sheridan Rd,Waukegan,IL,60085,USA,Lake,42.378224,-87.831117,(847) 360-4000,,TRUE,108
FLORIDA HOSPITAL WAUCHULA,C,533 Carlton St,Wauchula,FL,33873,USA,Hardee,27.536379,-81.817205,(863) 773-3101,,TRUE,
WATSONVILLE COMMUNITY HOSPITAL,A,75 Nielson St,Watsonville,CA,95076,USA,Santa Cruz,36.928141,-121.793463,(831) 724-4741,http://www.watsonville.comhospital,TRUE,130
IROQUOIS MEMORIAL HOSPITAL,A,200 E Fairman Ave,Watseka,IL,60970,USA,Iroquois,40.765588,-87.732469,(815) 432-5201,http://www.iroquoismemorial.com,TRUE,112
WATONGA MUNICIPAL HOSPITAL,C,500 N Clarence Nash Blvd,Watonga,OK,73772,USA,Blaine,35.848765,-98.419229,(580) 623-7211,,TRUE,
MCKENZIE COUNTY HEALTHCARE SYSTEMS,C,516 Main St N,Watford City,ND,58854,USA,McKenzie,47.806234,-103.282884,(701) 842-3000,,TRUE,
COMMUNITY HOSPITAL,A,Medical Park Dr,Watervliet,MI,49098,USA,Berrien,42.1859171,-86.2488679,(269) 463-3111,,TRUE,56
INLAND HOSPITAL,A,200 Kennedy Memorial Dr,Waterville,ME,4901,USA,Kennebec,44.542602,-69.661682,(207) 861-3000,,TRUE,122
YALOBUSHA GENERAL HOSPITAL,A,630 S Main St,Water Valley,MS,38965,USA,Yalobusha,34.146376,-89.634618,(662) 473-1411,,TRUE,91
SAMARITAN MEDICAL CENTER,A,830 Washington St,Watertown,NY,13601,USA,Jefferson,43.964648,-75.91299,(315) 785-4121,http://www.samaritanhealth.com,TRUE,54
PRAIRIE LAKES HOSPITAL,A,401 9th Ave NW,Watertown,SD,57201,USA,Codington,44.91088,-97.120375,(605) 882-7000,http://www.prairielakes.com,TRUE,119
UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,A,125 Hospital Dr,Watertown,WI,53098,USA,Dodge,43.200559,-88.698814,(920) 261-4210,http://www.wahs.com,TRUE,45
COVENANT MEDICAL CENTER,A,3421 W 9th St,Waterloo,IA,50702,USA,Black Hawk,42.463715,-92.345711,(319) 272-8000,http://www.covhealth.com,TRUE,283
ALLEN MEMORIAL HOSPITAL,A,1825 Logan Ave,Waterloo,IA,50703,USA,Black Hawk,42.526307,-92.337823,(319) 235-3941,,TRUE,217
WATERBURY HOSPITAL,A,64 Robbins St,Waterbury,CT,6708,USA,New Haven,41.558226,-73.060012,(203) 573-6000,http://www.waterburyhospital.org,TRUE,176
SAINT MARYS HOSPITAL,A,56 Franklin St,Waterbury,CT,6706,USA,New Haven,41.552644,-73.036078,(203) 574-6000,http://www.stmh.org,TRUE,133
FAYETTE COUNTY MEMORIAL HOSPITAL,C,Columbus-Washington C H Rd,Mt Sterling,OH,43143,USA,Madison,39.7036552,-83.2799027,(740) 333-1210,,TRUE,
GEORGE WASHINGTON UNIV HOSPITAL,A,900 23rd St NW,Washington D.C.,DC,20037,USA,District of Columbia,38.9010559,-77.050792,(202) 716-4605,http://www.gwhospital.com,TRUE,231
HOWARD UNIVERSITY HOSPITAL,A,2041 Georgia Ave NW,Washington,DC,20001,USA,District of Columbia,38.916872,-77.021819,(202) 745-6100,http://www.huhosp.org,TRUE,284
GEORGETOWN UNIVERSITY HOSPITAL,A,3800 Reservoir Rd NW,Washington,DC,20007,USA,District of Columbia,38.912569,-77.074116,(202) 784-3000,http://www.gumc.georgetown.edu,TRUE,359
SIBLEY MEMORIAL HOSPITAL,A,5255 Loughboro Rd NW,Washington,DC,20016,USA,District of Columbia,38.935858,-77.109488,(202) 537-4680,http://www.sibley.org,TRUE,221
PROVIDENCE HOSPITAL,A,1150 Varnum St NE,Washington,DC,20017,USA,District of Columbia,38.943001,-76.991028,(202) 269-7000,http://www.provhosp.org,TRUE,570
UNITED MEDICAL CENTER,A,1310 Southern Ave SE,Washington,DC,20032,USA,District of Columbia,38.834365,-76.984707,(202) 574-6611,http://www.greatersoutheast.org,TRUE,450
WASHINGTON HOSPITAL CENTER,A,110 Irving St NW,Washington,DC,20010,USA,District of Columbia,38.93102,-77.013014,(202) 877-7000,http://www.whcenter.org,TRUE,869
CHILDREN'S HOSPITAL NMC,Childrens,111 Michigan Ave NW,Washington,DC,20010,USA,District of Columbia,38.926407,-77.012668,(202) 884-5000,http://www.dcchildrens.com,TRUE,188
WILLS MEMORIAL HOSPITAL,C,120 Gordon St,Washington,GA,30673,USA,Wilkes,33.729013,-82.741481,(706) 678-9212,,TRUE,
DAVIESS COMMUNITY HOSPITAL,A,1314 E Walnut St,Washington,IN,47501,USA,Daviess,38.658782,-87.191538,(812) 254-2760,http://www.dchosp.org,TRUE,75
WASHINGTON COUNTY HOSPITAL,C,400 E Polk St,Washington,IA,52353,USA,Washington,41.288649,-91.689969,(319) 653-5481,,TRUE,
WASHINGTON COUNTY HOSPITAL,C,304 E 3rd St,Washington,KS,66968,USA,Washington,39.817645,-97.04576,(785) 325-2211,,TRUE,
ST JOHNS MERCY HOSPITAL,A,901 E 5th St,Washington,MO,63090,USA,Franklin,38.552203,-91.001812,(636) 239-8000,,TRUE,
BEAUFORT COUNTY MEDICAL CENTER,A,628 E 12th St,Washington,NC,27889,USA,Beaufort,35.548756,-77.039018,(252) 975-4100,,TRUE,103
"WASHINGTON HOSPITAL, THE",A,155 Wilson Ave,Washington,PA,15301,USA,Washington,40.183038,-80.246808,(724) 225-7000,http://www.washingtonhospital.org,TRUE,0
ADVANCED SURGICAL HOSPITAL,A,Trich Dr,Washington,PA,15301,USA,Washington,40.1554231,-80.2783071,(724) 884-0710,,TRUE,
WASECA MEDICAL CENTER-MAYO HEALTH SYSTEM,C,501 State St N,Waseca,MN,56093,USA,Waseca,44.081656,-93.50742,(507) 835-1210,,TRUE,
ST ANTHONY COMMUNITY HOSPITAL,A,15 Maple Ave,Warwick,NY,10990,USA,Orange,41.260943,-74.357196,(845) 986-2276,,TRUE,73
KENT COUNTY MEMORIAL HOSPITAL,A,455 Toll Gate Rd,Warwick,RI,2886,USA,Kent,41.704499,-71.477704,(401) 737-7000,http://www.kentri.org,TRUE,324
KOSCIUSKO COMMUNITY HOSPITAL,A,2101 Dubois Dr,Warsaw,IN,46580,USA,Kosciusko,41.246567,-85.828111,(574) 372-7611,http://www.kch.com,TRUE,72
WYOMING COUNTY COMMUNITY HOSPITAL,A,400 N Main St,Warsaw,NY,14569,USA,Wyoming,42.753838,-78.132335,(585) 786-2233,http://www.wycol.com/wyoming_county,TRUE,262
"THE FAUQUIER HOSPITAL, INC",A,500 Hospital Dr,Warrenton,VA,20196,USA,Fauquier,38.711171,-77.808672,(540) 316-5000,http://www.fauquierhospital.org,TRUE,83
SOUTH POINTE HOSPITAL,A,20000 Harvard Ave,Warrensville Heights,OH,44122,USA,Cuyahoga,41.449773,-81.5379,(216) 491-6000,http://www.southpointehospital.org,TRUE,220
WESTERN MISSOURI MEDICAL CENTER,A,403 Burkarth Rd,Warrensburg,MO,64093,USA,Johnson,38.766258,-93.72352,(660) 747-2500,http://www.wmmconline.org,TRUE,67
BRADLEY COUNTY MEDICAL CENTER,C,404 S Bradley St,Warren,AR,71671,USA,Bradley,33.610618,-92.05877,(870) 226-3731,,TRUE,
ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,A,11800 E 12 Mile Rd,Warren,MI,48093,USA,Macomb,42.507033,-83.004748,(586) 573-5000,,TRUE,
SOUTHEAST MICHIGAN SURGICAL HOSPITAL,A,21230 Dequindre Rd,Warren,MI,48091,USA,Macomb,42.451659,-83.083377,(586) 427-1000,,TRUE,13
NORTH VALLEY HEALTH CENTER,C,109 S Minnesota St,Warren,MN,56762,USA,Marshall,48.194896,-96.774065,(218) 745-4211,,TRUE,
TRUMBULL MEMORIAL HOSPITAL,A,1350 E Market St,Warren,OH,44483,USA,Trumbull,41.23632,-80.798749,(330) 841-9820,http://www.forumhealth.org,TRUE,292
ST JOSEPH HEALTH CENTER,A,667 Eastland Ave SE,Warren,OH,44484,USA,Trumbull,41.231112,-80.778214,(330) 841-4000,,TRUE,
WARREN GENERAL HOSPITAL,A,2 W Crescent Park,Warren,PA,16365,USA,Warren,41.843046,-79.156538,(814) 723-3300,http://www.wgh.org,TRUE,105
HOUSTON MEDICAL CENTER,A,1601 Watson Blvd,Warner Robins,GA,31093,USA,Houston,32.618067,-83.629633,(478) 922-4281,http://www.hhc.org,TRUE,186
WARM SPRINGS MEDICAL CENTER,C,5995 Spring St,Warm Springs,GA,31830,USA,Meriwether,32.890697,-84.683734,(706) 655-9202,,TRUE,
BAYSTATE MARY LANE HOSPITAL,A,85 South St,Ware,MA,1082,USA,Hampshire,42.253483,-72.241345,(413) 967-6211,http://www.baystatehealth.com,TRUE,31
WAMEGO CITY HOSPITAL,C,711 Genn Dr,Wamego,KS,66547,USA,Pottawatomie,39.204511,-96.318882,(785) 458-7201,,TRUE,
"DELAWARE VALLEY HOSPITAL, INC",C,1 Titus Pl,Walton,NY,13856,USA,Delaware,42.164504,-75.128611,(607) 865-2100,,TRUE,
COLLETON MEDICAL CENTER,A,501 Robertson Blvd,Walterboro,SC,29488,USA,Colleton,32.921912,-80.670793,(843) 782-2000,http://www.colletonmedical.com,TRUE,116
SPANISH PEAKS REGIONAL HEALTH CENTER,C,23500 US-160,Walsenburg,CO,81089,USA,Huerfano,37.599347,-104.838947,(719) 738-5100,,TRUE,
LAWRENCE MEMORIAL HOSPITAL,C,1309 W Main St,Walnut Ridge,AR,72476,USA,Lawrence,36.074596,-90.968091,(870) 886-1200,,TRUE,
KAISER FOUNDATION HOSPITAL - WALNUT CREEK,A,1425 S Main St,Walnut Creek,CA,94596,USA,Contra Costa,37.892316,-122.058267,(925) 295-4000,,TRUE,569
JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,A,1601 Ygnacio Valley Rd,Walnut Creek,CA,94598,USA,Contra Costa,37.914123,-122.042077,(925) 939-3000,,TRUE,
MASONIC HOME AND HOSPITAL,A,22 Masonic Ave,Wallingford,CT,6492,USA,New Haven,41.459919,-72.836921,(203) 679-5900,http://www.masonicare.org,TRUE,503
WALLA WALLA VA MEDICAL CENTER,ACUTE CARE - VETERANS ADMINISTRATION,77 Wainwright Dr,Walla Walla,WA,99362,USA,Walla Walla,46.053107,-118.355256,(509) 527-3450,,TRUE,
PROVIDENCE ST MARY MEDICAL CENTER,A,401 W Poplar St,Walla Walla,WA,99362,USA,Walla Walla,46.062974,-118.342879,(509) 522-5900,,TRUE,107
WALLA WALLA GENERAL HOSPITAL,A,1025 S 2nd Ave,Walla Walla,WA,99362,USA,Walla Walla,46.054115,-118.33144,(509) 525-0480,http://www.wwgh.com,TRUE,72
MERCY HOSPITAL SCOTT COUNTY,C,1341 W 6th St,Waldron,AR,72958,USA,Scott,34.896694,-94.106749,(479) 637-4135,,TRUE,
SOUTH COUNTY HOSPITAL INC,A,100 Kenyon Ave,Wakefield,RI,2879,USA,Washington,41.43181,-71.496137,(401) 782-8000,http://www.schospital.com,TRUE,83
TREGO COUNTY LEMKE MEMORIAL HOSPITAL,C,320 N 13th St,Wakeeney,KS,67672,USA,Trego,39.027153,-99.871442,(785) 743-2182,,TRUE,
MAUI MEMORIAL MEDICAL CENTER,A,221 Mahalani St,Wailuku,HI,96793,USA,Maui,20.884264,-156.48869,(808) 442-5101,http://www.hhsc.org,TRUE,196
SAUNDERS MEDICAL CENTER,C,1760 County Road J,Wahoo,NE,68066,USA,Saunders,41.191657,-96.635035,(402) 443-4191,,TRUE,
WAHIAWA GENERAL HOSPITAL,A,128 Lehua St,Wahiawa,HI,96786,USA,Honolulu,21.498571,-158.027252,(808) 621-8411,,TRUE,159
WAGONER COMMUNITY HOSPITAL,A,1200 W Cherokee St,Wagoner,OK,74467,USA,Wagoner,35.959985,-95.392543,(918) 485-5514,,TRUE,100
WAGNER COMMUNITY MEM HOSP - CRITICAL ACCESS HOSP,C,513 3rd St SE,Wagner,SD,57380,USA,Charles Mix,43.078999,-98.287415,(605) 384-3611,,TRUE,
SUMMA WADSWORTH-RITTMAN HOSPITAL,A,195 Wadsworth Rd,Wadsworth,OH,44281,USA,Medina,41.027157,-81.754451,(330) 334-1504,http://www.wrhospital.com,TRUE,67
ANSON COMMUNITY HOSPITAL,A,500 Morven Rd,Wadesboro,NC,28170,USA,Anson,34.96095,-80.075548,(704) 694-5131,http://www.carolinashealthcare.org,TRUE,125
TRI COUNTY HOSPITAL,C,415 Jefferson St N,Wadena,MN,56482,USA,Wadena,46.445296,-95.133966,(218) 631-3510,,TRUE,
RIDGEVIEW MEDICAL CENTER,A,500 S Maple St,Waconia,MN,55387,USA,Carver,44.843361,-93.790942,(952) 442-2191,http://www.ridgeviewmedical.org,TRUE,97
PROVIDENCE HEALTH CENTER,A,6901 Medical Pky,Waco,TX,76712,USA,McLennan,31.514315,-97.198261,(254) 751-4000,http://www.providence-waco.org,TRUE,427
HILLCREST BAPTIST MEDICAL CENTER,A,100 Hillcrest Medical Blvd,Waco,TX,76712,USA,McLennan,31.489198,-97.156963,(254) 202-2000,http://www.hillcrest.net,TRUE,292
ST ELIZABETH MEDICAL CENTER,C,1200 Grant Blvd W,Wabasha,MN,55981,USA,Wabasha,44.384627,-92.04439,(651) 565-4531,,TRUE,
WABASH COUNTY HOSPITAL,C,710 N East St,Wabash,IN,46992,USA,Wabash,40.806938,-85.815418,(260) 563-3131,,TRUE,
KAWEAH DELTA MEDICAL CENTER,A,400 W Mineral King Ave,Visalia,CA,93291,USA,Tulare,36.327486,-119.296081,(559) 624-2000,http://www.kaweahdelta.org/,TRUE,304
VERNON MEM HSPTL,C,507 N Main St,Viroqua,WI,54665,USA,Vernon,43.559898,-90.889203,(608) 637-2101,,TRUE,
SENTARA VIRGINIA BEACH GENERAL HOSPITAL,A,1060 First Colonial Rd,Virginia Beach,VA,23454,USA,Virginia Beach City,36.864201,-76.028307,(757) 395-8000,http://www.sentara.com,TRUE,193
SENTARA BAYSIDE HOSPITAL,A,800 Independence Blvd,Virginia Beach,VA,23455,USA,Virginia Beach City,36.866081,-76.132083,(757) 363-6196,http://www.sentara.com,TRUE,100
VIRGINIA REGIONAL MEDICAL CENTER,A,901 9th St N,Virginia,MN,55792,USA,Saint Louis,47.530766,-92.547693,(218) 741-3340,http://www.vrmc.org,TRUE,199
CRAIG GENERAL HOSPITAL,A,735 N Foreman St,Vinita,OK,74301,USA,Craig,36.653215,-95.155933,(918) 256-7551,,TRUE,43
SOUTH JERSEY HEALTHCARE REGIONAL MEDICAL CENTER,A,1505 W Sherman Ave,Vineland,NJ,8360,USA,Cumberland,39.447404,-75.058756,(856) 641-8000,http://www.sjhs.com,TRUE,487
GOOD SAMARITAN HOSPITAL,A,520 S 7th St,Vincennes,IN,47591,USA,Knox,38.673676,-87.532399,(812) 882-5220,http://www.gshvin.org,TRUE,242
MERCY REGIONAL MEDICAL CENTER,A,800 E Main St,Ville Platte,LA,70586,USA,Evangeline,30.68486,-92.265931,(337) 363-5684,,TRUE,80
TANNER MEDICAL CENTER VILLA RICA,A,601 Dallas Hwy,Villa Rica,GA,30180,USA,Carroll,33.744197,-84.918604,(770) 456-3101,http://www.tanner.org,TRUE,39
MEADOWS REGIONAL MEDICAL CENTER INC,A,1703 Meadows Ln,Vidalia,GA,30474,USA,Toombs,32.205139,-82.392856,(912) 537-8921,,TRUE,108
VICTOR VALLEY COMMUNITY HOSPITAL,A,15248 11th St,Victorville,CA,92395,USA,San Bernardino,34.528248,-117.292692,(760) 245-8691,,TRUE,115
DESERT VALLEY HOSPITAL,A,16850 Bear Valley Rd,Victorville,CA,92395,USA,San Bernardino,34.470984,-117.297166,(760) 241-8000,,TRUE,83
